Candidat_ID,Sexe,Age,Annees_Experience,Mention_Bac,Mention_Licence,Specialite_Licence,Diplome_Superieur,Langues_Parlees,Connaissance_Softwares,experience_management,Stage_Effectue,Recrute
5542,F,33,8,Assez Bien,Passable,Droit,Licence,4,3,7,0,1
5543,F,30,1,Assez Bien,Bien,Sciences,Licence,2,1,0,0,0
5544,H,29,15,Bien,Assez Bien,Gestion,Licence,2,3,2,1,1
5545,F,23,6,Assez Bien,Passable,Gestion,Master,3,1,1,0,1
5546,H,40,1,Assez Bien,Assez Bien,Gestion,Doctorat,3,1,1,0,0
5547,H,21,12,Bien,Très Bien,Marketing,Bac,2,5,2,1,0
5548,H,22,7,Bien,Passable,Marketing,Bac,3,5,2,0,1
5549,H,30,6,Assez Bien,Passable,Droit,Doctorat,4,4,4,1,1
5550,F,30,10,Passable,Passable,Informatique,Bac,2,2,10,0,1
5551,F,34,4,Assez Bien,Passable,Gestion,Licence,2,1,1,1,1
5552,F,30,6,Très Bien,Assez Bien,Gestion,Doctorat,2,2,5,0,0
5553,H,32,5,Passable,Passable,Sciences,Doctorat,4,1,2,1,0
5554,F,24,11,Bien,Passable,Informatique,Bac,2,3,8,1,0
5555,H,26,5,Passable,Assez Bien,Droit,Doctorat,1,4,2,0,1
5556,H,36,5,Bien,Bien,Sciences,Master,1,1,3,1,0
5557,F,30,13,Passable,Très Bien,Marketing,Bac,4,3,12,0,0
5558,H,29,13,Bien,Assez Bien,Gestion,Doctorat,3,3,0,0,0
5559,H,20,9,Bien,Bien,Gestion,Licence,4,4,0,0,1
5560,F,33,4,Assez Bien,Bien,Informatique,Master,3,4,3,1,1
5561,H,28,6,Assez Bien,Bien,Droit,Bac,4,3,4,0,0
5562,H,22,14,Très Bien,Bien,Gestion,Bac,2,1,12,0,0
5563,H,30,5,Assez Bien,Très Bien,Gestion,Doctorat,1,2,0,1,0
5564,F,20,5,Passable,Très Bien,Sciences,Master,1,3,1,0,0
5565,H,21,2,Passable,Passable,Droit,Doctorat,4,3,0,1,1
5566,H,22,13,Très Bien,Bien,Gestion,Master,3,4,8,0,0
5567,F,28,4,Très Bien,Assez Bien,Sciences,Bac,1,4,0,1,0
5568,H,25,4,Très Bien,Assez Bien,Sciences,Licence,1,5,3,1,0
5569,F,32,2,Très Bien,Bien,Droit,Bac,2,1,2,1,0
5570,H,31,2,Bien,Très Bien,Marketing,Doctorat,1,5,1,0,1
5571,H,38,5,Passable,Assez Bien,Gestion,Doctorat,3,5,5,1,1
5572,F,25,1,Passable,Très Bien,Sciences,Bac,4,1,0,1,1
5573,F,27,9,Très Bien,Assez Bien,Sciences,Doctorat,1,1,9,0,0
5574,H,23,15,Très Bien,Assez Bien,Marketing,Licence,3,1,12,0,0
5575,F,22,7,Bien,Passable,Informatique,Master,3,1,7,0,0
5576,F,40,3,Très Bien,Bien,Marketing,Licence,2,1,1,1,0
5577,H,38,13,Très Bien,Bien,Marketing,Bac,4,2,9,1,1
5578,H,26,2,Passable,Assez Bien,Marketing,Licence,4,5,1,0,1
5579,H,33,10,Passable,Assez Bien,Sciences,Master,1,4,1,0,1
5580,F,20,2,Très Bien,Assez Bien,Gestion,Master,4,4,0,0,1
5581,H,35,9,Très Bien,Très Bien,Sciences,Licence,3,1,1,1,0
5582,F,27,1,Très Bien,Très Bien,Sciences,Doctorat,1,4,0,0,1
5583,H,28,3,Bien,Bien,Gestion,Doctorat,2,1,0,0,0
5584,H,23,10,Assez Bien,Assez Bien,Sciences,Licence,4,3,1,1,0
5585,F,36,15,Assez Bien,Bien,Informatique,Bac,2,2,10,1,1
5586,H,26,11,Très Bien,Assez Bien,Sciences,Licence,3,2,3,0,1
5587,F,32,13,Bien,Bien,Sciences,Bac,2,1,4,0,1
5588,H,30,12,Passable,Bien,Marketing,Doctorat,2,2,2,0,1
5589,F,30,15,Bien,Bien,Sciences,Doctorat,4,1,11,0,1
5590,H,30,1,Assez Bien,Bien,Sciences,Doctorat,3,3,1,0,1
5591,H,34,2,Bien,Très Bien,Sciences,Doctorat,2,4,2,0,1
5592,H,34,15,Bien,Assez Bien,Sciences,Doctorat,3,5,3,1,0
5593,H,22,13,Assez Bien,Assez Bien,Informatique,Bac,3,4,6,1,1
5594,F,32,13,Bien,Passable,Sciences,Master,3,1,12,1,1
5595,F,29,2,Passable,Assez Bien,Marketing,Doctorat,3,2,0,0,1
5596,F,37,0,Passable,Passable,Informatique,Master,1,5,0,1,0
5597,F,26,11,Bien,Assez Bien,Gestion,Doctorat,1,1,9,1,1
5598,H,29,13,Très Bien,Bien,Droit,Licence,1,5,7,0,1
5599,H,27,3,Bien,Bien,Droit,Master,3,3,2,0,0
5600,H,34,15,Assez Bien,Passable,Marketing,Bac,2,3,8,1,0
5601,F,37,2,Très Bien,Très Bien,Informatique,Bac,4,2,0,0,0
5602,H,21,11,Bien,Bien,Droit,Master,2,2,11,1,0
5603,F,36,8,Très Bien,Bien,Sciences,Master,2,5,2,0,0
5604,F,31,7,Très Bien,Passable,Sciences,Licence,1,1,5,0,0
5605,F,34,4,Passable,Bien,Sciences,Bac,1,3,2,1,1
5606,F,37,4,Passable,Très Bien,Marketing,Bac,1,5,4,0,1
5607,F,40,10,Passable,Assez Bien,Sciences,Doctorat,2,3,8,0,1
5608,F,21,9,Bien,Très Bien,Sciences,Master,1,3,7,1,1
5609,F,20,0,Assez Bien,Très Bien,Sciences,Licence,3,5,0,1,0
5610,H,36,4,Assez Bien,Passable,Droit,Doctorat,2,3,0,0,1
5611,F,32,10,Assez Bien,Passable,Informatique,Master,3,2,2,0,1
5612,H,29,10,Bien,Assez Bien,Droit,Licence,1,4,4,0,1
5613,F,27,11,Très Bien,Très Bien,Droit,Master,4,4,9,1,0
5614,H,40,11,Assez Bien,Bien,Droit,Master,2,4,3,0,0
5615,F,29,7,Passable,Passable,Informatique,Master,4,3,4,1,0
5616,H,35,11,Très Bien,Bien,Informatique,Licence,2,2,0,0,0
5617,F,40,10,Bien,Assez Bien,Droit,Master,4,1,5,1,1
5618,F,26,8,Passable,Très Bien,Gestion,Licence,2,2,2,1,1
5619,H,40,15,Très Bien,Bien,Sciences,Doctorat,3,1,14,1,1
5620,H,26,7,Passable,Très Bien,Marketing,Doctorat,1,4,7,0,0
5621,H,29,15,Passable,Bien,Gestion,Master,2,2,13,1,1
5622,F,36,5,Bien,Assez Bien,Marketing,Doctorat,4,4,0,1,0
5623,H,20,13,Assez Bien,Assez Bien,Gestion,Doctorat,3,4,10,1,1
5624,F,40,8,Bien,Très Bien,Sciences,Doctorat,1,1,7,0,1
5625,F,24,13,Assez Bien,Passable,Droit,Bac,4,1,13,0,1
5626,F,28,8,Assez Bien,Passable,Sciences,Bac,2,1,2,1,1
5627,F,30,10,Très Bien,Passable,Droit,Bac,1,5,0,0,1
5628,H,25,1,Passable,Très Bien,Sciences,Bac,2,1,1,1,0
5629,H,31,10,Passable,Passable,Sciences,Licence,1,1,7,0,1
5630,F,35,2,Bien,Passable,Sciences,Doctorat,4,2,2,0,0
5631,H,34,3,Assez Bien,Assez Bien,Gestion,Licence,4,2,3,0,1
5632,H,32,7,Très Bien,Bien,Marketing,Master,1,5,5,1,0
5633,F,24,15,Assez Bien,Assez Bien,Marketing,Bac,4,4,6,0,1
5634,H,38,2,Bien,Assez Bien,Sciences,Bac,2,4,0,1,0
5635,H,27,12,Bien,Bien,Marketing,Licence,1,3,5,0,0
5636,H,39,8,Passable,Bien,Informatique,Doctorat,3,3,8,0,0
5637,F,28,7,Passable,Bien,Gestion,Master,3,3,4,0,0
5638,F,25,8,Bien,Passable,Informatique,Doctorat,2,4,4,0,0
5639,F,39,6,Bien,Très Bien,Droit,Licence,4,4,2,0,0
5640,F,38,8,Passable,Bien,Sciences,Bac,2,1,8,1,0
5641,H,32,2,Bien,Très Bien,Marketing,Bac,3,3,1,1,1
5642,H,32,2,Très Bien,Bien,Marketing,Bac,2,4,2,0,0
5643,F,37,6,Bien,Passable,Marketing,Master,2,3,4,1,1
5644,F,26,5,Passable,Très Bien,Sciences,Licence,1,2,4,0,1
5645,H,33,12,Bien,Assez Bien,Gestion,Bac,1,1,6,1,1
5646,F,27,3,Passable,Assez Bien,Informatique,Master,3,2,1,1,0
5647,H,37,13,Bien,Bien,Informatique,Master,1,5,13,1,0
5648,F,39,8,Passable,Bien,Droit,Bac,1,4,0,1,1
5649,F,34,5,Très Bien,Assez Bien,Sciences,Master,1,3,0,0,1
5650,F,27,3,Très Bien,Bien,Droit,Licence,1,4,3,1,0
5651,H,37,6,Très Bien,Très Bien,Marketing,Licence,4,1,4,0,0
5652,F,20,9,Bien,Très Bien,Gestion,Bac,4,2,9,0,0
5653,F,38,0,Assez Bien,Bien,Sciences,Master,3,5,0,0,1
5654,F,40,9,Bien,Bien,Marketing,Licence,3,1,1,0,0
5655,H,24,4,Passable,Bien,Informatique,Bac,1,3,2,1,0
5656,H,34,10,Assez Bien,Passable,Sciences,Doctorat,1,2,1,1,1
5657,H,23,7,Assez Bien,Passable,Gestion,Licence,1,2,1,1,0
5658,F,26,9,Passable,Assez Bien,Sciences,Bac,3,5,2,0,1
5659,H,40,13,Très Bien,Assez Bien,Gestion,Licence,3,5,11,0,1
5660,F,38,0,Assez Bien,Bien,Gestion,Doctorat,1,3,0,1,0
5661,H,24,7,Assez Bien,Assez Bien,Gestion,Licence,4,2,4,1,0
5662,H,31,2,Très Bien,Très Bien,Gestion,Master,2,1,2,1,1
5663,F,25,7,Très Bien,Très Bien,Informatique,Licence,4,1,1,1,1
5664,F,23,12,Très Bien,Très Bien,Sciences,Doctorat,3,5,2,1,1
5665,F,24,15,Bien,Bien,Droit,Licence,1,1,0,0,1
5666,H,29,3,Très Bien,Très Bien,Marketing,Doctorat,4,1,3,1,1
5667,F,26,2,Passable,Très Bien,Marketing,Master,1,3,1,1,0
5668,F,31,13,Assez Bien,Assez Bien,Informatique,Bac,3,1,1,0,1
5669,F,31,0,Très Bien,Assez Bien,Informatique,Doctorat,3,5,0,1,1
5670,H,35,9,Assez Bien,Bien,Sciences,Licence,1,2,0,0,0
5671,F,32,4,Très Bien,Passable,Droit,Bac,1,3,0,0,0
5672,F,37,3,Assez Bien,Très Bien,Droit,Master,1,4,2,0,0
5673,H,32,13,Assez Bien,Très Bien,Sciences,Master,4,4,4,1,0
5674,H,35,9,Bien,Bien,Gestion,Master,4,3,9,0,0
5675,F,20,2,Très Bien,Passable,Marketing,Licence,1,5,0,0,0
5676,H,37,6,Passable,Très Bien,Droit,Bac,2,3,4,0,0
5677,H,32,10,Bien,Passable,Informatique,Master,4,1,8,1,0
5678,H,33,8,Assez Bien,Passable,Informatique,Bac,3,4,6,1,0
5679,F,27,0,Passable,Très Bien,Droit,Licence,4,3,0,0,1
5680,F,30,0,Passable,Assez Bien,Droit,Bac,2,1,0,0,1
5681,H,36,14,Assez Bien,Passable,Marketing,Doctorat,1,2,4,1,0
5682,H,23,7,Assez Bien,Passable,Droit,Bac,2,5,6,1,1
5683,F,29,2,Bien,Passable,Sciences,Licence,1,1,2,0,1
5684,F,33,0,Très Bien,Assez Bien,Informatique,Doctorat,2,3,0,1,1
5685,F,24,6,Bien,Bien,Informatique,Bac,3,2,2,0,1
5686,H,36,6,Bien,Assez Bien,Gestion,Doctorat,1,2,1,1,1
5687,F,36,0,Assez Bien,Très Bien,Sciences,Master,4,1,0,1,0
5688,F,24,4,Assez Bien,Passable,Gestion,Doctorat,1,5,2,0,1
5689,H,25,8,Très Bien,Passable,Informatique,Doctorat,2,1,3,0,1
5690,F,29,6,Passable,Très Bien,Sciences,Doctorat,4,2,5,1,0
5691,H,37,1,Bien,Assez Bien,Gestion,Doctorat,3,3,1,1,0
5692,F,32,7,Très Bien,Très Bien,Droit,Doctorat,2,1,5,1,1
5693,F,28,9,Assez Bien,Bien,Gestion,Licence,2,2,2,0,0
5694,F,25,13,Assez Bien,Bien,Droit,Licence,1,1,8,1,0
5695,F,40,5,Bien,Très Bien,Marketing,Master,4,4,2,0,0
5696,F,20,4,Bien,Bien,Droit,Doctorat,2,2,3,0,0
5697,F,28,7,Passable,Passable,Informatique,Bac,1,5,6,1,1
5698,F,23,6,Très Bien,Assez Bien,Sciences,Master,4,1,4,1,0
5699,F,36,9,Assez Bien,Très Bien,Gestion,Licence,1,5,7,0,1
5700,H,38,15,Passable,Assez Bien,Informatique,Master,1,3,2,1,1
5701,F,40,6,Très Bien,Très Bien,Marketing,Master,1,1,3,1,1
5702,H,37,8,Assez Bien,Passable,Marketing,Master,3,2,8,1,1
5703,H,34,1,Bien,Passable,Gestion,Bac,3,4,1,0,1
5704,F,30,9,Bien,Passable,Droit,Licence,2,4,3,0,0
5705,H,33,5,Très Bien,Très Bien,Gestion,Licence,1,5,1,0,1
5706,F,33,0,Bien,Bien,Sciences,Licence,4,2,0,0,1
5707,H,28,4,Très Bien,Passable,Droit,Bac,2,2,0,1,0
5708,H,40,4,Passable,Bien,Droit,Doctorat,2,5,0,0,1
5709,F,20,13,Bien,Assez Bien,Gestion,Licence,1,4,1,1,0
5710,H,23,8,Passable,Bien,Sciences,Licence,4,2,2,1,0
5711,H,22,8,Très Bien,Bien,Marketing,Master,2,5,2,1,0
5712,H,27,12,Assez Bien,Bien,Sciences,Bac,1,2,9,0,0
5713,F,24,7,Bien,Assez Bien,Sciences,Licence,4,5,4,0,0
5714,F,23,10,Passable,Passable,Sciences,Master,4,2,4,1,0
5715,F,37,6,Bien,Bien,Sciences,Licence,4,5,0,0,1
5716,H,24,9,Assez Bien,Très Bien,Gestion,Doctorat,3,2,8,1,1
5717,H,39,5,Passable,Passable,Sciences,Licence,2,5,4,1,0
5718,H,27,5,Passable,Assez Bien,Gestion,Licence,3,3,0,0,1
5719,H,32,14,Bien,Passable,Marketing,Licence,2,1,12,0,1
5720,H,35,12,Très Bien,Très Bien,Sciences,Doctorat,2,5,5,1,1
5721,F,30,6,Très Bien,Bien,Sciences,Licence,4,3,5,0,0
5722,F,39,13,Très Bien,Assez Bien,Gestion,Doctorat,3,4,11,0,1
5723,H,36,5,Passable,Bien,Gestion,Master,2,2,5,0,1
5724,H,25,9,Bien,Bien,Marketing,Master,2,1,2,0,1
5725,F,21,11,Bien,Très Bien,Sciences,Licence,2,4,8,0,0
5726,H,21,2,Très Bien,Très Bien,Marketing,Licence,3,5,2,0,1
5727,F,36,0,Assez Bien,Bien,Gestion,Doctorat,2,2,0,0,0
5728,H,29,14,Passable,Très Bien,Gestion,Bac,4,5,6,1,0
5729,F,38,13,Assez Bien,Assez Bien,Gestion,Master,1,1,0,1,0
5730,H,34,7,Très Bien,Très Bien,Droit,Doctorat,2,1,1,0,0
5731,H,24,14,Passable,Très Bien,Droit,Bac,2,1,0,1,0
5732,F,34,13,Assez Bien,Assez Bien,Sciences,Licence,2,5,6,1,0
5733,H,39,5,Très Bien,Très Bien,Sciences,Licence,2,5,5,0,1
5734,F,35,5,Très Bien,Très Bien,Gestion,Doctorat,4,3,5,0,0
5735,F,34,13,Très Bien,Bien,Sciences,Licence,3,5,11,1,0
5736,F,33,6,Assez Bien,Passable,Droit,Doctorat,3,3,6,1,1
5737,F,23,7,Très Bien,Très Bien,Gestion,Master,2,2,5,0,1
5738,F,30,8,Très Bien,Passable,Informatique,Licence,2,2,8,0,0
5739,H,26,1,Passable,Très Bien,Marketing,Doctorat,4,3,1,1,1
5740,H,22,15,Bien,Très Bien,Gestion,Bac,1,3,9,1,1
5741,F,37,8,Très Bien,Très Bien,Droit,Bac,1,5,0,1,0
5742,F,39,12,Passable,Passable,Marketing,Doctorat,2,3,9,1,0
5743,H,23,9,Assez Bien,Passable,Sciences,Doctorat,3,5,6,1,1
5744,F,29,10,Assez Bien,Très Bien,Marketing,Bac,2,2,1,0,0
5745,F,35,4,Très Bien,Bien,Droit,Licence,3,3,4,0,1
5746,F,23,14,Assez Bien,Très Bien,Marketing,Doctorat,3,5,5,1,1
5747,H,36,10,Bien,Passable,Gestion,Master,3,3,5,1,1
5748,F,33,9,Très Bien,Passable,Informatique,Licence,3,1,6,1,0
5749,F,27,11,Bien,Très Bien,Marketing,Doctorat,1,1,7,1,0
5750,H,21,1,Bien,Très Bien,Marketing,Licence,2,2,1,0,1
5751,H,35,4,Passable,Très Bien,Gestion,Licence,2,3,2,0,0
5752,H,25,8,Assez Bien,Passable,Droit,Bac,4,1,2,1,0
5753,F,35,9,Passable,Bien,Droit,Bac,1,1,0,1,0
5754,F,37,4,Très Bien,Passable,Droit,Bac,3,3,4,0,0
5755,H,30,3,Bien,Assez Bien,Gestion,Doctorat,2,4,1,1,1
5756,F,21,3,Passable,Passable,Gestion,Licence,4,3,1,0,0
5757,H,28,13,Bien,Bien,Droit,Master,2,5,10,0,0
5758,H,32,4,Bien,Très Bien,Sciences,Licence,1,5,4,1,1
5759,H,38,1,Bien,Assez Bien,Informatique,Doctorat,2,1,1,0,1
5760,H,30,14,Assez Bien,Assez Bien,Informatique,Doctorat,3,1,14,1,1
5761,H,24,2,Assez Bien,Assez Bien,Sciences,Master,3,4,2,0,0
5762,H,33,4,Bien,Assez Bien,Gestion,Master,3,4,0,1,0
5763,H,23,7,Bien,Bien,Gestion,Bac,2,2,4,0,1
5764,H,20,5,Passable,Passable,Informatique,Doctorat,2,5,2,0,1
5765,H,27,0,Passable,Bien,Sciences,Doctorat,2,5,0,0,0
5766,H,23,12,Très Bien,Bien,Sciences,Master,1,4,1,1,0
5767,H,21,13,Très Bien,Très Bien,Gestion,Licence,3,5,1,0,1
5768,H,22,11,Bien,Assez Bien,Gestion,Master,1,1,6,1,0
5769,H,20,7,Assez Bien,Assez Bien,Informatique,Master,4,1,6,0,1
5770,F,35,2,Bien,Très Bien,Informatique,Master,1,5,1,1,0
5771,H,20,13,Très Bien,Très Bien,Gestion,Doctorat,2,3,1,0,0
5772,F,26,9,Bien,Assez Bien,Informatique,Bac,1,3,6,1,1
5773,H,38,6,Assez Bien,Passable,Sciences,Bac,3,2,0,1,1
5774,F,32,10,Assez Bien,Passable,Sciences,Master,1,5,6,1,1
5775,F,31,2,Bien,Bien,Marketing,Licence,2,2,1,0,1
5776,F,28,7,Bien,Passable,Sciences,Master,3,3,0,0,1
5777,H,26,8,Très Bien,Assez Bien,Marketing,Bac,1,4,6,0,0
5778,H,32,2,Très Bien,Bien,Informatique,Master,4,4,2,1,0
5779,H,20,5,Très Bien,Passable,Droit,Doctorat,3,4,3,0,0
5780,H,39,11,Assez Bien,Passable,Marketing,Master,3,1,8,1,1
5781,F,28,6,Bien,Bien,Sciences,Doctorat,1,4,3,0,1
5782,H,26,10,Passable,Très Bien,Droit,Bac,2,4,0,1,1
5783,H,33,3,Bien,Bien,Informatique,Master,1,5,0,1,0
5784,F,36,9,Bien,Bien,Marketing,Doctorat,2,1,2,1,1
5785,F,20,8,Assez Bien,Très Bien,Sciences,Doctorat,1,3,5,0,0
5786,H,27,2,Bien,Très Bien,Marketing,Licence,2,4,1,0,1
5787,F,27,7,Assez Bien,Très Bien,Marketing,Master,3,1,6,0,0
5788,H,20,7,Très Bien,Passable,Sciences,Bac,1,5,4,1,0
5789,H,37,6,Assez Bien,Bien,Sciences,Bac,2,3,3,1,1
5790,H,40,1,Passable,Très Bien,Gestion,Licence,3,3,0,0,0
5791,F,35,10,Très Bien,Très Bien,Sciences,Licence,2,4,8,1,0
5792,F,33,1,Passable,Passable,Sciences,Licence,4,4,0,0,0
5793,H,32,3,Passable,Très Bien,Gestion,Doctorat,4,5,3,0,1
5794,F,32,9,Assez Bien,Très Bien,Informatique,Doctorat,1,2,1,0,0
5795,H,31,3,Très Bien,Assez Bien,Sciences,Master,3,2,0,0,1
5796,H,27,4,Très Bien,Assez Bien,Sciences,Bac,2,4,2,0,0
5797,F,29,4,Très Bien,Bien,Gestion,Licence,3,1,3,1,0
5798,H,31,11,Très Bien,Assez Bien,Gestion,Master,1,1,3,1,0
5799,F,36,8,Assez Bien,Bien,Sciences,Doctorat,2,2,0,0,0
5800,H,26,13,Assez Bien,Bien,Informatique,Licence,1,5,10,1,0
5801,H,30,12,Assez Bien,Très Bien,Informatique,Master,3,2,4,1,0
5802,F,23,10,Bien,Assez Bien,Droit,Licence,3,5,2,1,0
5803,H,21,2,Très Bien,Bien,Informatique,Licence,3,3,0,1,1
5804,F,36,0,Passable,Passable,Informatique,Bac,4,4,0,1,1
5805,H,37,2,Très Bien,Passable,Gestion,Bac,4,2,0,0,0
5806,H,23,12,Bien,Bien,Gestion,Doctorat,2,4,11,0,1
5807,F,29,11,Très Bien,Très Bien,Marketing,Master,2,1,6,0,0
5808,H,38,13,Bien,Très Bien,Sciences,Bac,1,1,1,1,0
5809,F,32,11,Très Bien,Passable,Gestion,Master,4,3,11,1,1
5810,F,35,11,Passable,Assez Bien,Droit,Doctorat,1,5,9,0,0
5811,F,27,3,Bien,Très Bien,Marketing,Bac,4,3,2,1,0
5812,H,31,1,Bien,Très Bien,Marketing,Doctorat,4,4,0,1,1
5813,H,33,4,Passable,Très Bien,Sciences,Doctorat,1,5,3,1,1
5814,H,22,5,Assez Bien,Bien,Marketing,Bac,2,1,2,1,0
5815,F,25,15,Assez Bien,Passable,Informatique,Bac,2,2,3,1,0
5816,F,30,9,Passable,Assez Bien,Marketing,Doctorat,2,2,9,1,1
5817,H,26,2,Bien,Passable,Informatique,Master,3,1,0,0,1
5818,H,23,5,Assez Bien,Passable,Informatique,Doctorat,3,3,3,0,0
5819,F,26,9,Assez Bien,Passable,Droit,Master,4,5,3,0,0
5820,F,28,2,Assez Bien,Très Bien,Droit,Licence,4,4,2,1,0
5821,H,29,12,Passable,Bien,Droit,Master,1,2,7,0,0
5822,H,28,4,Bien,Bien,Gestion,Bac,2,5,0,0,1
5823,F,39,15,Bien,Bien,Droit,Doctorat,1,1,8,1,0
5824,H,30,0,Assez Bien,Très Bien,Sciences,Bac,4,2,0,0,0
5825,H,31,6,Passable,Bien,Informatique,Master,2,1,4,0,0
5826,F,36,2,Assez Bien,Passable,Droit,Bac,4,2,2,1,1
5827,H,20,8,Assez Bien,Bien,Marketing,Doctorat,2,3,4,0,1
5828,F,20,12,Passable,Très Bien,Gestion,Licence,1,5,8,1,0
5829,F,35,0,Passable,Assez Bien,Informatique,Bac,3,1,0,0,1
5830,H,37,14,Bien,Très Bien,Marketing,Doctorat,4,5,8,0,0
5831,F,22,13,Assez Bien,Bien,Gestion,Bac,2,5,6,0,0
5832,H,30,2,Passable,Bien,Informatique,Doctorat,3,3,0,0,1
5833,F,22,5,Passable,Très Bien,Sciences,Doctorat,1,1,4,1,1
5834,F,33,11,Passable,Très Bien,Marketing,Licence,3,5,1,0,0
5835,F,27,11,Bien,Bien,Informatique,Master,1,3,6,1,1
5836,F,38,13,Assez Bien,Bien,Droit,Licence,1,2,3,1,0
5837,H,37,7,Passable,Passable,Sciences,Master,1,1,3,0,0
5838,H,20,4,Très Bien,Très Bien,Sciences,Master,3,5,3,0,0
5839,H,37,7,Passable,Assez Bien,Informatique,Licence,2,4,0,0,0
5840,H,40,14,Assez Bien,Assez Bien,Droit,Master,3,1,0,0,0
5841,F,29,5,Très Bien,Passable,Sciences,Licence,1,4,5,1,0
5842,H,26,9,Très Bien,Assez Bien,Gestion,Licence,2,4,3,1,0
5843,H,36,1,Passable,Passable,Marketing,Licence,4,5,1,1,1
5844,H,36,10,Passable,Passable,Marketing,Master,4,3,4,1,0
5845,F,30,2,Bien,Assez Bien,Sciences,Doctorat,4,4,1,1,0
5846,H,39,5,Bien,Très Bien,Droit,Doctorat,4,2,4,1,0
5847,H,28,3,Assez Bien,Passable,Sciences,Doctorat,3,1,1,0,1
5848,H,29,12,Assez Bien,Passable,Marketing,Doctorat,4,4,3,1,0
5849,F,22,14,Assez Bien,Bien,Droit,Bac,1,5,10,0,0
5850,H,24,7,Passable,Bien,Gestion,Master,3,2,2,0,1
5851,H,25,13,Passable,Très Bien,Gestion,Doctorat,3,1,13,0,1
5852,H,33,6,Passable,Très Bien,Gestion,Bac,4,4,2,0,0
5853,F,38,0,Très Bien,Très Bien,Marketing,Bac,3,3,0,0,1
5854,F,26,12,Très Bien,Assez Bien,Sciences,Master,2,3,1,0,0
5855,F,27,2,Assez Bien,Très Bien,Gestion,Master,4,2,1,0,1
5856,H,27,6,Bien,Bien,Gestion,Licence,3,2,4,1,0
5857,H,38,6,Très Bien,Très Bien,Gestion,Doctorat,4,2,0,1,0
5858,H,21,13,Bien,Assez Bien,Droit,Bac,4,1,5,0,1
5859,F,22,5,Très Bien,Assez Bien,Gestion,Doctorat,1,4,1,0,1
5860,F,23,1,Assez Bien,Très Bien,Droit,Bac,1,2,0,1,0
5861,H,37,15,Très Bien,Très Bien,Droit,Bac,3,4,14,1,1
5862,H,34,13,Passable,Passable,Droit,Master,2,2,8,1,1
5863,F,24,9,Bien,Passable,Marketing,Bac,1,5,2,0,1
5864,F,32,6,Passable,Passable,Informatique,Doctorat,3,1,3,1,1
5865,H,34,0,Assez Bien,Passable,Marketing,Bac,1,1,0,0,0
5866,F,34,10,Bien,Très Bien,Informatique,Master,4,3,6,1,0
5867,F,20,14,Très Bien,Assez Bien,Marketing,Licence,1,5,10,1,0
5868,H,35,3,Passable,Assez Bien,Marketing,Master,3,3,2,0,0
5869,F,24,6,Très Bien,Très Bien,Sciences,Doctorat,3,1,2,1,0
5870,F,33,7,Assez Bien,Passable,Sciences,Doctorat,4,5,7,0,0
5871,H,30,15,Très Bien,Passable,Marketing,Doctorat,1,1,1,0,0
5872,H,40,9,Bien,Passable,Droit,Master,1,5,9,1,1
5873,F,33,5,Passable,Très Bien,Sciences,Licence,1,5,2,1,0
5874,F,40,1,Bien,Très Bien,Droit,Master,4,2,0,1,1
5875,F,33,4,Bien,Très Bien,Sciences,Licence,1,4,2,0,1
5876,H,23,9,Bien,Très Bien,Informatique,Master,4,3,9,1,1
5877,F,33,5,Passable,Passable,Droit,Bac,3,3,4,1,1
5878,F,23,13,Très Bien,Passable,Marketing,Master,4,2,10,0,0
5879,H,25,11,Bien,Assez Bien,Sciences,Doctorat,4,4,2,0,0
5880,H,23,7,Bien,Très Bien,Gestion,Licence,3,5,0,0,0
5881,F,20,12,Passable,Passable,Sciences,Doctorat,3,2,1,1,0
5882,H,20,2,Très Bien,Passable,Informatique,Doctorat,2,2,0,0,0
5883,H,27,5,Passable,Assez Bien,Sciences,Licence,3,2,1,1,0
5884,F,35,15,Passable,Bien,Gestion,Bac,3,3,11,1,1
5885,F,38,5,Très Bien,Bien,Droit,Master,4,1,3,0,0
5886,H,29,11,Passable,Très Bien,Marketing,Doctorat,2,3,5,0,0
5887,F,28,10,Assez Bien,Passable,Marketing,Master,2,4,6,0,0
5888,F,39,9,Très Bien,Assez Bien,Informatique,Licence,1,4,7,0,0
5889,F,35,7,Assez Bien,Très Bien,Gestion,Licence,1,2,5,1,0
5890,H,29,0,Passable,Assez Bien,Informatique,Doctorat,3,2,0,1,0
5891,F,28,14,Assez Bien,Assez Bien,Marketing,Master,2,1,12,0,1
5892,F,21,13,Assez Bien,Passable,Droit,Bac,1,1,9,0,0
5893,H,27,10,Très Bien,Bien,Sciences,Master,3,4,10,1,1
5894,F,28,15,Passable,Passable,Sciences,Master,2,2,1,1,0
5895,H,32,2,Assez Bien,Assez Bien,Gestion,Licence,4,3,1,0,0
5896,H,31,0,Assez Bien,Assez Bien,Gestion,Licence,4,2,0,1,0
5897,F,27,10,Bien,Très Bien,Gestion,Bac,4,4,0,0,1
5898,F,30,3,Bien,Passable,Informatique,Licence,1,4,2,1,0
5899,F,36,0,Passable,Bien,Sciences,Bac,1,3,0,0,1
5900,H,35,8,Bien,Assez Bien,Sciences,Master,2,3,2,0,1
5901,H,36,0,Passable,Passable,Sciences,Licence,2,4,0,0,0
